Date,High,Low,Open,Close,Volume,Adj Close
2014-10-22,93.5,91.01000213623047,92.25,91.62999725341797,20364500,91.62999725341797
2014-10-23,94.69999694824219,92.81999969482422,92.91999816894531,94.44999694824219,20641000,94.44999694824219
2014-10-24,98.0,94.77999877929688,95.06999969482422,95.76000213623047,32132600,95.76000213623047
2014-10-27,98.8499984741211,96.30000305175781,97.0,97.79000091552734,28302400,97.79000091552734
2014-10-28,100.66999816894531,98.61000061035156,99.83999633789062,99.68000030517578,32127600,99.68000030517578
2014-10-29,100.0,96.81999969482422,99.87999725341797,98.30999755859375,28655400,98.30999755859375
2014-10-30,99.44000244140625,97.30000305175781,98.4800033569336,98.7300033569336,15484600,98.7300033569336
2014-10-31,100.22000122070312,98.13600158691406,100.0999984741211,98.5999984741211,18128300,98.5999984741211
2014-11-03,102.80000305175781,99.05000305175781,99.66999816894531,101.80000305175781,40883700,101.80000305175781
2014-11-04,106.35900115966797,99.51000213623047,100.42500305175781,106.06999969482422,67814000,106.06999969482422
2014-11-05,110.13999938964844,106.4800033569336,108.4800033569336,108.66999816894531,48344000,108.66999816894531
2014-11-06,111.69999694824219,107.20999908447266,109.30000305175781,111.56999969482422,33609000,111.56999969482422
2014-11-07,114.7699966430664,111.75,112.93000030517578,114.55999755859375,51457000,114.55999755859375
2014-11-10,119.44999694824219,115.19999694824219,117.2699966430664,119.1500015258789,75971000,119.1500015258789
2014-11-11,117.55000305175781,113.69000244140625,117.25,114.54000091552734,70983600,114.54000091552734
2014-11-12,119.06999969482422,114.0199966430664,115.05000305175781,118.19999694824219,53908000,118.19999694824219
2014-11-13,120.0,114.55000305175781,119.30000305175781,114.83999633789062,62163000,114.83999633789062
2014-11-14,115.38999938964844,113.3499984741211,115.05999755859375,115.0999984741211,29849000,115.0999984741211
2014-11-17,115.62999725341797,113.12999725341797,115.44000244140625,114.25,22573000,114.25
2014-11-18,114.37999725341797,110.41000366210938,114.33000183105469,110.80999755859375,41098000,110.80999755859375
2014-11-19,110.68000030517578,107.22000122070312,109.83000183105469,108.81999969482422,46841000,108.81999969482422
2014-11-20,112.44000244140625,107.26000213623047,107.80999755859375,109.81999969482422,36489000,109.81999969482422
2014-11-21,113.5,110.43499755859375,113.20999908447266,110.7300033569336,27432000,110.7300033569336
2014-11-24,113.93000030517578,111.55000305175781,112.0,113.91999816894531,20646000,113.91999816894531
2014-11-25,115.16999816894531,112.33000183105469,114.94000244140625,113.47000122070312,23485000,113.47000122070312
2014-11-26,113.73999786376953,112.33000183105469,113.33000183105469,112.66999816894531,11794700,112.66999816894531
2014-11-28,113.2300033569336,111.11000061035156,113.13999938964844,111.63999938964844,8077800,111.63999938964844
2014-12-01,110.05000305175781,103.89600372314453,110.0199966430664,105.98999786376953,38464200,105.98999786376953
2014-12-02,110.0,106.61000061035156,107.3499984741211,109.88999938964844,18785000,109.88999938964844
2014-12-03,111.68000030517578,108.7979965209961,110.4000015258789,110.63999938964844,16221100,110.63999938964844
2014-12-04,110.5,108.91000366210938,110.0999984741211,109.16999816894531,10779300,109.16999816894531
2014-12-05,110.3499984741211,107.76000213623047,109.5999984741211,107.9000015258789,12148100,107.9000015258789
2014-12-08,107.4000015258789,104.20999908447266,105.97000122070312,105.06999969482422,19217300,105.06999969482422
2014-12-09,107.94999694824219,101.19999694824219,102.2699966430664,107.4800033569336,24866800,107.4800033569336
2014-12-10,107.37999725341797,103.51000213623047,107.08999633789062,103.87999725341797,18466700,103.87999725341797
2014-12-11,106.83999633789062,104.29000091552734,104.44000244140625,104.97000122070312,15684300,104.97000122070312
2014-12-12,107.44999694824219,104.17900085449219,104.69999694824219,105.11000061035156,14537600,105.11000061035156
2014-12-15,107.7699966430664,103.69999694824219,106.38999938964844,104.69999694824219,16521800,104.69999694824219
2014-12-16,107.68000030517578,103.69999694824219,103.75,105.7699966430664,21700600,105.7699966430664
2014-12-17,109.19000244140625,106.27999877929688,107.11000061035156,109.0199966430664,17311100,109.0199966430664
2014-12-18,111.19999694824219,108.26000213623047,110.58000183105469,109.25,22788100,109.25
2014-12-19,110.6500015258789,108.04000091552734,109.93000030517578,110.6500015258789,14857800,110.6500015258789
2014-12-22,110.9800033569336,108.52999877929688,110.62999725341797,108.7699966430664,13041200,108.7699966430664
2014-12-23,108.47000122070312,103.87999725341797,108.30000305175781,105.5199966430664,19096300,105.5199966430664
2014-12-24,107.20999908447266,105.5999984741211,105.68000030517578,105.94999694824219,5870400,105.94999694824219
2014-12-26,106.94000244140625,105.5,105.98999786376953,105.94999694824219,6529100,105.94999694824219
2014-12-29,107.66000366210938,105.63999938964844,105.94999694824219,105.9800033569336,8068600,105.9800033569336
2014-12-30,106.70999908447266,105.12999725341797,105.63999938964844,105.75,10205700,105.75
2014-12-31,106.47000122070312,103.69000244140625,106.45999908447266,103.94000244140625,10221600,103.94000244140625
2015-01-02,104.72000122070312,102.5199966430664,104.23999786376953,103.5999984741211,12303400,103.5999984741211
2015-01-05,103.0199966430664,99.9000015258789,102.76000213623047,101.0,18337000,101.0
2015-01-06,103.8499984741211,100.11000061035156,101.25,103.31999969482422,15720400,103.31999969482422
2015-01-07,104.73999786376953,102.02999877929688,104.58999633789062,102.12999725341797,11052200,102.12999725341797
2015-01-08,105.33999633789062,102.68000030517578,102.94999694824219,105.02999877929688,12942100,105.02999877929688
2015-01-09,105.30000305175781,102.88999938964844,105.23999786376953,103.0199966430664,10222200,103.0199966430664
2015-01-12,103.36000061035156,101.20999908447266,103.19999694824219,101.62000274658203,7997200,101.62000274658203
2015-01-13,102.8499984741211,100.01000213623047,102.58999633789062,100.7699966430664,11294400,100.7699966430664
2015-01-14,100.18000030517578,98.05999755859375,99.27999877929688,99.58000183105469,17808000,99.58000183105469
2015-01-15,100.13999938964844,96.0199966430664,99.66999816894531,96.30999755859375,18260100,96.30999755859375
2015-01-16,97.80000305175781,95.5199966430664,96.08999633789062,96.88999938964844,13327900,96.88999938964844
2015-01-20,100.20999908447266,97.58999633789062,98.30000305175781,100.04000091552734,12105600,100.04000091552734
2015-01-21,103.86000061035156,100.31999969482422,100.75,103.29000091552734,15186900,103.29000091552734
2015-01-22,104.91999816894531,103.0999984741211,104.5999984741211,104.0,11433000,104.0
2015-01-23,105.19999694824219,103.0199966430664,104.0199966430664,103.11000061035156,9873800,103.11000061035156
2015-01-26,105.12999725341797,103.33000183105469,104.4000015258789,103.98999786376953,10664900,103.98999786376953
2015-01-27,103.56999969482422,100.58000183105469,102.88999938964844,102.94000244140625,15659900,102.94000244140625
2015-01-28,101.48999786376953,97.79000091552734,100.30000305175781,98.44999694824219,42144700,98.44999694824219
2015-01-29,90.73999786376953,87.36000061035156,90.52999877929688,89.80999755859375,76561400,89.80999755859375
2015-01-30,92.0,88.11000061035156,89.5999984741211,89.08000183105469,36806900,89.08000183105469
2015-02-02,91.66000366210938,88.61000061035156,91.12999725341797,90.12999725341797,18865300,90.12999725341797
2015-02-03,91.6500015258789,89.9000015258789,91.6500015258789,90.61000061035156,13512300,90.61000061035156
2015-02-04,91.87999725341797,89.4800033569336,90.98999786376953,90.0,14643600,90.0
2015-02-05,89.83999633789062,86.0999984741211,89.58000183105469,87.0,28926200,87.0
2015-02-06,87.4000015258789,85.41999816894531,87.11000061035156,85.68000030517578,17632100,85.68000030517578
2015-02-09,86.75,85.47000122070312,85.83000183105469,86.0,12109500,86.0
2015-02-10,87.47000122070312,86.5199966430664,87.01000213623047,87.26000213623047,12043300,87.26000213623047
2015-02-11,87.69999694824219,85.81999969482422,87.58000183105469,86.0,12391900,86.0
2015-02-12,88.30000305175781,85.55000305175781,85.5999984741211,87.0999984741211,15177800,87.0999984741211
2015-02-13,89.30000305175781,87.6500015258789,88.19999694824219,89.05000305175781,14665200,89.05000305175781
2015-02-17,88.98999786376953,86.69999694824219,88.77999877929688,86.8499984741211,15191700,86.8499984741211
2015-02-18,87.43000030517578,86.5,87.0999984741211,86.73999786376953,7422300,86.73999786376953
2015-02-19,87.87000274658203,86.70999908447266,86.80999755859375,86.88999938964844,7604100,86.88999938964844
2015-02-20,87.29000091552734,86.37999725341797,87.25,86.63999938964844,7821700,86.63999938964844
2015-02-23,86.68000030517578,85.25,86.51000213623047,85.47000122070312,9367900,85.47000122070312
2015-02-24,85.52999877929688,83.87999725341797,85.52999877929688,84.69000244140625,15846400,84.69000244140625
2015-02-25,86.83000183105469,84.36000061035156,84.37999725341797,86.19000244140625,13645700,86.19000244140625
2015-02-26,87.16000366210938,85.19999694824219,86.91999816894531,85.37000274658203,8763300,85.37000274658203
2015-02-27,86.55999755859375,85.0,85.94999694824219,85.12000274658203,8377200,85.12000274658203
2015-03-02,85.0199966430664,83.75,85.0,84.0,11213400,84.0
2015-03-03,83.25,80.02999877929688,82.94999694824219,81.58000183105469,39246100,81.58000183105469
2015-03-04,85.82599639892578,80.16999816894531,80.2699966430664,85.48999786376953,36607200,85.48999786376953
2015-03-05,86.2699966430664,84.01000213623047,85.75,86.0999984741211,18514800,86.0999984741211
2015-03-06,86.0,84.05000305175781,85.73999786376953,84.4000015258789,10673700,84.4000015258789
2015-03-09,84.3499984741211,81.4800033569336,84.3499984741211,82.52999877929688,17616500,82.52999877929688
2015-03-10,83.1500015258789,80.6500015258789,81.08999633789062,82.97000122070312,13817000,82.97000122070312
2015-03-11,83.37999725341797,81.19000244140625,83.0,81.98999786376953,12768700,81.98999786376953
2015-03-12,82.9000015258789,81.52999877929688,82.0999984741211,81.91999816894531,11232000,81.91999816894531
2015-03-13,81.91999816894531,80.7699966430664,81.80000305175781,81.86000061035156,12663300,81.86000061035156
2015-03-16,85.19999694824219,81.94000244140625,82.01000213623047,84.0,16905700,84.0
2015-03-17,85.0999984741211,83.51000213623047,84.01000213623047,84.5,17639000,84.5
2015-03-18,85.94999694824219,83.30000305175781,83.87000274658203,84.58999633789062,35663000,84.58999633789062
2015-03-19,87.04000091552734,85.0,85.11000061035156,85.73999786376953,30454700,85.73999786376953
2015-03-20,86.80000305175781,85.08999633789062,86.33000183105469,85.19999694824219,21181500,85.19999694824219
2015-03-23,85.52999877929688,84.20999908447266,85.25,84.25,11184000,84.25
2015-03-24,84.5,82.38999938964844,84.3499984741211,83.62999725341797,14545100,83.62999725341797
2015-03-25,84.4800033569336,82.66999816894531,83.94000244140625,83.75,13507200,83.75
2015-03-26,84.99500274658203,82.95999908447266,83.19999694824219,84.16999816894531,12208000,84.16999816894531
2015-03-27,85.1500015258789,83.33999633789062,84.77999877929688,84.58000183105469,9703800,84.58000183105469
2015-03-30,85.1500015258789,83.75,85.02999877929688,83.9000015258789,10020500,83.9000015258789
2015-03-31,84.44999694824219,83.19999694824219,83.63999938964844,83.23999786376953,11812900,83.23999786376953
2015-04-01,83.72000122070312,82.18000030517578,83.37000274658203,82.36000061035156,14896400,82.36000061035156
2015-04-02,83.0,81.25,82.87999725341797,82.27999877929688,19868200,82.27999877929688
2015-04-06,82.58999633789062,81.61399841308594,82.05000305175781,81.81999969482422,12810500,81.81999969482422
2015-04-07,82.94999694824219,81.87999725341797,81.94000244140625,82.20999908447266,9443000,82.20999908447266
2015-04-08,85.54000091552734,83.06600189208984,83.30000305175781,85.38999938964844,26161500,85.38999938964844
2015-04-09,87.69000244140625,85.19999694824219,87.02999877929688,86.13999938964844,27800400,86.13999938964844
2015-04-10,86.69000244140625,84.1500015258789,86.68000030517578,84.58000183105469,18300300,84.58000183105469
2015-04-13,85.70999908447266,83.81999969482422,85.16000366210938,84.27999877929688,15797100,84.27999877929688
2015-04-14,85.12999725341797,83.52999877929688,84.62999725341797,85.0,11819000,85.0
2015-04-15,85.36000061035156,84.16000366210938,85.08000183105469,84.66999816894531,12225800,84.66999816894531
2015-04-16,85.4000015258789,83.88999938964844,85.1500015258789,84.05999755859375,12048600,84.05999755859375
2015-04-17,83.25,81.61000061035156,83.08000183105469,81.9000015258789,22791800,81.9000015258789
2015-04-20,82.69000244140625,81.5199966430664,82.25,82.19999694824219,13471000,82.19999694824219
2015-04-21,82.91999816894531,82.13999938964844,82.86000061035156,82.41999816894531,10056000,82.41999816894531
2015-04-22,82.83999633789062,81.5199966430664,82.77999877929688,82.05000305175781,13316900,82.05000305175781
2015-04-23,82.75,81.62000274658203,81.87999725341797,82.27999877929688,11483300,82.27999877929688
2015-04-24,84.98999786376953,82.80000305175781,82.87999725341797,84.56999969482422,21058400,84.56999969482422
2015-04-27,86.2699966430664,84.6500015258789,85.52999877929688,84.9000015258789,17434200,84.9000015258789
2015-04-28,85.56999969482422,83.81999969482422,85.54000091552734,85.08000183105469,11110500,85.08000183105469
2015-04-29,84.4000015258789,81.63999938964844,84.05999755859375,82.44999694824219,21098000,82.44999694824219
2015-04-30,82.6500015258789,80.44000244140625,82.22000122070312,81.29000091552734,14209700,81.29000091552734
2015-05-01,82.25,80.11000061035156,81.02999877929688,81.16999816894531,17910500,81.16999816894531
2015-05-04,81.55999755859375,80.12000274658203,81.16999816894531,80.58999633789062,21551500,80.58999633789062
2015-05-05,80.9000015258789,77.7699966430664,80.44000244140625,79.54000091552734,32661900,79.54000091552734
2015-05-06,80.8499984741211,79.51000213623047,79.6500015258789,80.0,24953500,80.0
2015-05-07,89.29000091552734,84.91000366210938,88.83000183105469,86.0,69448800,86.0
2015-05-08,88.2699966430664,86.88999938964844,87.81999969482422,87.05999755859375,30140600,87.05999755859375
2015-05-11,87.66999816894531,86.05999755859375,86.69999694824219,86.72000122070312,19776900,86.72000122070312
2015-05-12,87.5,86.13999938964844,87.05000305175781,86.7699966430664,16077800,86.7699966430664
2015-05-13,88.47000122070312,87.0,87.08000183105469,87.52999877929688,19015900,87.52999877929688
2015-05-14,88.4800033569336,87.52999877929688,87.73999786376953,88.4000015258789,12087900,88.4000015258789
2015-05-15,88.95999908447266,88.05000305175781,88.51000213623047,88.45999908447266,13424600,88.45999908447266
2015-05-18,87.93000030517578,86.61000061035156,87.61000061035156,87.11000061035156,13490200,87.11000061035156
2015-05-19,88.80000305175781,86.47000122070312,86.98999786376953,88.20999908447266,20727700,88.20999908447266
2015-05-20,90.80000305175781,87.30000305175781,88.13999938964844,90.69999694824219,29812300,90.69999694824219
2015-05-21,94.7699966430664,90.91999816894531,91.3499984741211,93.87999725341797,40729400,93.87999725341797
2015-05-22,95.05999755859375,93.19000244140625,94.27999877929688,93.2699966430664,22183300,93.2699966430664
2015-05-26,93.91999816894531,91.55000305175781,93.6500015258789,92.5199966430664,15674900,92.5199966430664
2015-05-27,92.98999786376953,91.5999984741211,92.22000122070312,92.5999984741211,9519300,92.5999984741211
2015-05-28,91.93000030517578,90.58000183105469,91.69000244140625,90.94999694824219,14213000,90.94999694824219
2015-05-29,91.5,89.31999969482422,91.3499984741211,89.31999969482422,13893200,89.31999969482422
2015-06-01,90.98999786376953,89.48999786376953,90.08999633789062,90.77999877929688,9905900,90.77999877929688
2015-06-02,91.54000091552734,90.19000244140625,90.55000305175781,90.51000213623047,9865300,90.51000213623047
2015-06-03,91.04000091552734,89.9000015258789,90.51000213623047,90.79000091552734,9428000,90.79000091552734
2015-06-04,91.41000366210938,90.2699966430664,90.70999908447266,90.58999633789062,8689000,90.58999633789062
2015-06-05,91.5999984741211,90.45999908447266,90.45999908447266,90.70999908447266,11353900,90.70999908447266
2015-06-08,91.5999984741211,88.24299621582031,90.6500015258789,88.29000091552734,15603000,88.29000091552734
2015-06-09,88.18000030517578,86.12000274658203,88.04000091552734,87.58000183105469,16081800,87.58000183105469
2015-06-10,88.98999786376953,87.19999694824219,87.69999694824219,88.9000015258789,12551300,88.9000015258789
2015-06-11,89.4800033569336,87.0999984741211,89.02999877929688,87.20999908447266,13716200,87.20999908447266
2015-06-12,87.79000091552734,86.4800033569336,87.41999816894531,86.62999725341797,9977100,86.62999725341797
2015-06-15,87.16999816894531,86.05000305175781,86.30000305175781,86.12000274658203,10230400,86.12000274658203
2015-06-16,86.69999694824219,85.61000061035156,86.00299835205078,86.08999633789062,10974200,86.08999633789062
2015-06-17,87.80000305175781,86.4800033569336,86.58000183105469,86.80000305175781,10241500,86.80000305175781
2015-06-18,87.58999633789062,86.31999969482422,86.97000122070312,86.75,11737200,86.75
2015-06-19,86.5999984741211,85.16999816894531,86.51000213623047,85.73999786376953,10317000,85.73999786376953
2015-06-22,86.4000015258789,85.58000183105469,86.06999969482422,85.68000030517578,7154200,85.68000030517578
2015-06-23,86.33999633789062,84.83000183105469,85.9800033569336,85.08000183105469,11411300,85.08000183105469
2015-06-24,85.80999755859375,84.8499984741211,85.16300201416016,85.16999816894531,9434300,85.16999816894531
2015-06-25,85.5999984741211,84.9000015258789,85.47000122070312,85.23999786376953,8949800,85.23999786376953
2015-06-26,84.6500015258789,82.81999969482422,84.62999725341797,83.27999877929688,12668600,83.27999877929688
2015-06-29,83.27999877929688,80.80000305175781,83.27999877929688,81.06999969482422,15199800,81.06999969482422
2015-06-30,83.69000244140625,81.95999908447266,82.58000183105469,82.2699966430664,12551400,82.2699966430664
2015-07-01,83.0,81.98999786376953,82.5999984741211,82.45999908447266,5950000,82.45999908447266
2015-07-02,82.31999969482422,81.77999877929688,82.12000274658203,82.06999969482422,6760200,82.06999969482422
2015-07-06,81.5,80.12000274658203,80.55999755859375,80.2300033569336,11864200,80.2300033569336
2015-07-07,79.79000091552734,76.20999908447266,79.44999694824219,79.62000274658203,34221700,79.62000274658203
2015-07-08,78.79000091552734,76.22000122070312,76.58000183105469,77.94000244140625,22714900,77.94000244140625
2015-07-09,81.19000244140625,79.04000091552734,80.93000030517578,79.04000091552734,19778700,79.04000091552734
2015-07-10,81.19999694824219,79.83999633789062,81.12999725341797,80.30000305175781,11224500,80.30000305175781
2015-07-13,82.19999694824219,80.69999694824219,80.91999816894531,81.86000061035156,10350500,81.86000061035156
2015-07-14,82.0199966430664,81.12999725341797,81.58000183105469,81.5,7519300,81.5
2015-07-15,81.5,80.20999908447266,80.9000015258789,80.7300033569336,9514200,80.7300033569336
2015-07-16,82.0,80.9000015258789,81.38999938964844,81.52999877929688,8604500,81.52999877929688
2015-07-17,83.69999694824219,81.58000183105469,81.98999786376953,83.36000061035156,14505400,83.36000061035156
2015-07-20,83.68000030517578,82.05000305175781,83.55999755859375,82.66999816894531,8126100,82.66999816894531
2015-07-21,83.25,82.22000122070312,83.11000061035156,82.54000091552734,5750700,82.54000091552734
2015-07-22,84.75,82.0,82.16000366210938,84.1500015258789,11209200,84.1500015258789
2015-07-23,84.97000122070312,83.25,84.66000366210938,83.87999725341797,7452300,83.87999725341797
2015-07-24,85.37999725341797,82.6500015258789,85.16999816894531,83.0199966430664,8759900,83.0199966430664
2015-07-27,81.69999694824219,79.68000030517578,80.8499984741211,81.4000015258789,12185700,81.4000015258789
2015-07-28,80.80000305175781,79.25,80.66999816894531,80.55999755859375,12122800,80.55999755859375
2015-07-29,81.36900329589844,80.01000213623047,80.9800033569336,80.26000213623047,7177100,80.26000213623047
2015-07-30,80.63999938964844,79.44999694824219,80.11000061035156,79.95999908447266,6934700,79.95999908447266
2015-07-31,79.90499877929688,78.19999694824219,79.8499984741211,78.33999633789062,12687000,78.33999633789062
2015-08-03,78.5,77.11000061035156,78.19999694824219,77.98999786376953,9277000,77.98999786376953
2015-08-04,79.35399627685547,77.80000305175781,78.06999969482422,78.87000274658203,8501200,78.87000274658203
2015-08-05,80.41999816894531,79.4800033569336,79.58999633789062,79.81999969482422,7502600,79.81999969482422
2015-08-06,80.75,78.63999938964844,79.8499984741211,78.95999908447266,9297800,78.95999908447266
2015-08-07,80.19999694824219,78.66000366210938,79.6500015258789,78.81999969482422,8738800,78.81999969482422
2015-08-10,80.98999786376953,79.5,79.86000061035156,80.47000122070312,11276700,80.47000122070312
2015-08-11,80.0,76.1500015258789,79.48100280761719,77.33999633789062,22976600,77.33999633789062
2015-08-12,73.8499984741211,71.02999877929688,72.31999969482422,73.37999725341797,41093200,73.37999725341797
2015-08-13,76.7300033569336,73.66000366210938,74.0,75.11000061035156,23230700,75.11000061035156
2015-08-14,75.48999786376953,74.45999908447266,74.52999877929688,74.76000213623047,12367300,74.76000213623047
2015-08-17,75.23999786376953,74.16000366210938,74.8499984741211,75.19000244140625,12677400,75.19000244140625
2015-08-18,75.12999725341797,73.7300033569336,74.05000305175781,73.87999725341797,11155100,73.87999725341797
2015-08-19,73.55999755859375,72.80999755859375,73.1500015258789,73.12000274658203,18179400,73.12000274658203
2015-08-20,72.77999877929688,70.02999877929688,71.9800033569336,70.31999969482422,20995600,70.31999969482422
2015-08-21,70.66000366210938,68.18000030517578,69.31999969482422,68.18000030517578,29128600,68.18000030517578
2015-08-24,65.80000305175781,58.0,58.15999984741211,65.80000305175781,31376400,65.80000305175781
2015-08-25,70.33000183105469,67.48999786376953,68.83999633789062,68.56999969482422,29948400,68.56999969482422
2015-08-26,69.44999694824219,65.75,68.94999694824219,68.66000366210938,26389200,68.66000366210938
2015-08-27,71.58999633789062,70.0199966430664,70.83999633789062,70.83999633789062,18123800,70.83999633789062
2015-08-28,70.5,69.04499816894531,69.68000030517578,70.06999969482422,10604600,70.06999969482422
2015-08-31,69.30000305175781,66.0199966430664,69.18000030517578,66.12000274658203,18479900,66.12000274658203
2015-09-01,66.83999633789062,64.05000305175781,64.37999725341797,64.83000183105469,23460900,64.83000183105469
2015-09-02,66.0,64.97100067138672,65.69000244140625,65.54000091552734,13376300,65.54000091552734
2015-09-03,66.88999938964844,65.41000366210938,65.82099914550781,66.47000122070312,15803200,66.47000122070312
2015-09-04,65.56999969482422,63.34000015258789,65.40499877929688,63.90999984741211,18186400,63.90999984741211
2015-09-08,66.80999755859375,60.25,65.77999877929688,60.90999984741211,50328400,60.90999984741211
2015-09-09,64.66999816894531,62.529998779296875,62.72999954223633,64.04000091552734,33147900,64.04000091552734
2015-09-10,64.25,63.34000015258789,63.52000045776367,63.83000183105469,13281600,63.83000183105469
2015-09-11,64.79000091552734,62.70000076293945,63.369998931884766,64.62999725341797,17747000,64.62999725341797
2015-09-14,63.2599983215332,61.47999954223633,62.54999923706055,62.599998474121094,26763300,62.599998474121094
2015-09-15,65.36000061035156,61.11000061035156,61.45000076293945,64.8499984741211,29035000,64.8499984741211
2015-09-16,68.08000183105469,65.26000213623047,65.61000061035156,67.2300033569336,25801000,67.2300033569336
2015-09-17,66.6500015258789,65.5999984741211,66.41000366210938,66.0,16594600,66.0
2015-09-18,65.75,64.01000213623047,65.4000015258789,65.75,20127300,65.75
2015-09-21,66.4000015258789,62.959999084472656,65.37999725341797,63.900001525878906,22355100,63.900001525878906
2015-09-22,63.27000045776367,61.58000183105469,62.939998626708984,61.900001525878906,14897900,61.900001525878906
2015-09-23,62.29999923706055,59.68000030517578,61.959999084472656,60.0,22684600,60.0
2015-09-24,60.34000015258789,58.209999084472656,59.41999816894531,59.91999816894531,20645700,59.91999816894531
2015-09-25,60.84000015258789,58.91999816894531,60.630001068115234,59.2400016784668,17009100,59.2400016784668
2015-09-28,60.119998931884766,57.314998626708984,58.810001373291016,57.38999938964844,20661600,57.38999938964844
2015-09-29,58.650001525878906,57.20000076293945,57.29999923706055,57.81999969482422,16771000,57.81999969482422
2015-09-30,60.08000183105469,58.349998474121094,58.869998931884766,58.970001220703125,16767100,58.970001220703125
2015-10-01,59.83000183105469,58.22999954223633,59.5,58.869998931884766,8147700,58.869998931884766
2015-10-02,63.2400016784668,58.20000076293945,58.36000061035156,63.20000076293945,22356300,63.20000076293945
2015-10-05,64.7750015258789,62.20000076293945,63.470001220703125,63.93000030517578,13583500,63.93000030517578
2015-10-06,64.7300033569336,63.279998779296875,63.720001220703125,63.91999816894531,9620900,63.91999816894531
2015-10-07,66.66000366210938,64.37999725341797,64.83999633789062,66.27999877929688,15770100,66.27999877929688
2015-10-08,68.41000366210938,65.95999908447266,66.04000091552734,67.69999694824219,18667500,67.69999694824219
2015-10-09,69.44999694824219,67.30999755859375,67.69999694824219,68.70999908447266,14762900,68.70999908447266
2015-10-12,70.47000122070312,69.0,69.63999938964844,70.30000305175781,15549100,70.30000305175781
2015-10-13,70.31999969482422,68.37999725341797,69.48999786376953,69.68000030517578,13052800,69.68000030517578
2015-10-14,69.69999694824219,67.42500305175781,69.5,68.54000091552734,12286100,68.54000091552734
2015-10-15,72.44000244140625,69.26000213623047,69.33999633789062,71.77999877929688,18203000,71.77999877929688
2015-10-16,73.63999938964844,71.20999908447266,72.5,71.98999786376953,15953500,71.98999786376953
2015-10-19,73.0,71.52200317382812,71.80000305175781,72.6500015258789,10886900,72.6500015258789
2015-10-20,73.0,71.55000305175781,72.98999786376953,71.79000091552734,11093400,71.79000091552734
2015-10-21,71.79000091552734,68.88999938964844,71.79000091552734,69.4800033569336,16800200,69.4800033569336
2015-10-22,71.62999725341797,70.06999969482422,70.16000366210938,70.98999786376953,10811400,70.98999786376953
2015-10-23,75.76000213623047,72.83999633789062,73.9800033569336,75.62000274658203,22510800,75.62000274658203
2015-10-26,77.41999816894531,75.12999725341797,75.44000244140625,76.3499984741211,24819700,76.3499984741211
2015-10-27,82.79000091552734,76.3499984741211,76.3499984741211,79.44000244140625,50815800,79.44000244140625
2015-10-28,82.54499816894531,79.19999694824219,79.4800033569336,82.3499984741211,25027100,82.3499984741211
2015-10-29,82.52999877929688,80.81999969482422,81.97000122070312,82.22000122070312,16431700,82.22000122070312
2015-10-30,84.44000244140625,82.5999984741211,82.69999694824219,83.83000183105469,20740500,83.83000183105469
2015-11-02,84.83000183105469,82.75,83.5199966430664,84.3499984741211,13827400,84.3499984741211
